,Intercept,country[T.US]
y125,5.815870316984185e-50,0.12621921423198426
y126,5.496632814909451e-11,0.6293651680974559
y127,4.255755854325275e-07,0.05361781364985734
y128,0.9989892487471974,0.42188196261811756
y129,0.01641256096923222,0.8290197167145303
y130,0.4127618185856936,2.044909642418825e-06
y131,3.317318057966769e-18,4.972944518413265e-10
y132,1.2843621700646133e-11,0.0006855832183276873
y133,8.608975746029409e-10,8.608975746029409e-10
y134,1.6458719736025066e-15,3.1255108635343445e-08
y135,0.23263457612522503,0.00523365901651617
y136,0.028917792528844986,0.8276793791470524
y137,1.3079060285067548e-10,3.3095938852498506e-13
y138,4.377227545987518e-11,0.013566226725793013
y139,0.8926118342302779,0.27501066402545155
y140,0.787381946173762,0.6785817368168279
y141,0.643804897274763,0.0002193675359479716
y142,0.07584937039114717,0.07584937039114717
y143,0.906796632243144,0.906796632243144
y144,0.7873676136501874,0.22353102094761607
y145,0.008395673752964416,0.008395673752964416
y146,0.047668498552444975,0.047668498552444975
y147,0.010705337044217462,0.47625416888635463
y148,0.6425276909446063,0.6425276909446063
y149,8.983467373550468e-56,0.021337630889291383
y150,0.042616717501230014,0.042616717501230014
y151,0.22210782149244543,0.22210782149244543
y152,0.11059308334455173,0.05985801025693083
y153,8.216714716625227e-09,0.00010101514169786685
y154,2.2515235978685433e-09,0.6846601231875066
y155,8.761066404392755e-19,6.068976498204747e-12
y156,0.6076729967294111,0.8603791978664321
y157,0.9192277320871612,0.8572535581702097
y158,0.6915784359812867,0.009472386591240898
y159,1.5349063306639313e-12,0.3511440178872073
y160,1.812176933905903e-40,1.3601561705741462e-37
y161,0.932871073071038,0.932871073071038
y162,2.8936091574647322e-05,0.39615123761083026
y163,0.7051856921935804,0.3402753626622006
y164,0.16185450028967424,0.16185450028967424
y165,0.9734033616108242,0.7449577032807628
y166,0.6534056714671326,0.14103552345510853
y167,2.3572796925247739e-07,0.0014342234300491077
y168,0.1414524867941566,0.1414524867941566
y169,0.6199956327990941,0.6199956327990941
y170,4.073029226045224e-17,7.99434275714792e-14
y171,0.07221881350424839,0.07221881350424839
y172,1.6328558157240114e-08,2.1227730026225145e-06
y173,0.7164392431319878,0.3443654969315224
y174,1.472124458290715e-07,2.9799677309695727e-06
y175,0.0022785402611542284,0.0022785402611542284
y176,7.284790686360293e-08,0.0012087066234041835
y177,0.017050028752460443,0.017917270239781055
y178,3.103066481862641e-05,0.00010572689390243833
y179,0.011335235045116366,0.8367590181905592
y180,0.8546223632217225,0.8546223632217225
y181,3.656340712367585e-06,0.00016546829957333928
y182,0.3661725375323702,0.3661725375323702
y183,0.013625918522400134,0.23032627386159238
y184,2.4494575513727728e-42,9.878510463260773e-37
y185,0.00025998051036335855,6.646283505652388e-05
y186,3.1592514105319827e-09,1.7589155734229742e-05
y187,0.011113520663013772,0.011113520663013772
y188,4.9459596675284045e-21,1.5493482415975706e-19
y189,0.5998919196930907,0.25748214267342284
y190,3.423727534476725e-12,1.510554673645626e-07
y191,0.6454142329248127,0.4669836108397627
y192,5.228997796101169e-08,1.0572844198769003e-06
y193,0.8890690099186647,0.2610563379151448
y194,0.7535827155448603,0.0012839637392342922
y195,1.56024425530581e-06,0.00040334942953231765
y196,3.4043806156690583e-06,0.0005787815104150912
y197,0.8669368230540444,0.6993731087952324
y198,0.9494621020239682,0.5560893512452724
y199,0.8612752412736858,0.031115167496260344
y200,0.001910211201582305,0.05448445233289177
y201,0.7139456754063904,0.2895908041723417
y202,0.7112375681871959,0.7112375681871959
y203,0.2543268117851138,0.43138092382763504
y204,2.8228641854342e-08,6.755848799446132e-08
y205,0.006784434811652729,0.024103551077032177
y206,0.8745179023602933,0.25470724437008085
y207,0.762906005338716,0.762906005338716
y208,0.10614978242294527,0.06559724866872195
y209,0.7892817867487709,0.8449185557851868
y210,0.6073236177607595,0.6073236177607595
y211,0.0008915453330058712,0.0036168589691652937
y212,0.9866666789289456,0.5218941683019387
y213,0.8890507273135242,0.18656021434457667
y214,1.8649028003171004e-05,1.8649028003171004e-05
y215,0.002242253990536179,0.006774619811421318
y216,0.9893515841623547,0.9893515841623547
y217,0.767642024623993,0.3045241958940945
y218,0.6576147769652045,0.9091119382076214
y219,0.0014117749414163184,0.1984752494057379
y220,0.03227204652325227,0.03649575527239376
y221,0.8164523553352028,0.8164523553352028
y222,0.21103419241584992,0.23756096203282756
y223,0.7939716888451332,0.7939716888451332
y224,0.6192092936721659,0.6192092936721659
y225,3.711155500385396e-07,1.0114752609771552e-05
y226,0.0018452095387508421,0.007651272515888084
y227,0.14923125569394757,0.14923125569394757
y228,0.639217026230597,0.639217026230597
y229,0.25942025398059937,0.6721416141812335
y230,0.001657590724805492,0.004459722971532245
y231,0.6868332955149717,0.35018113080424684
y232,0.5550993740168526,0.5550993740168526
y233,0.7158224939931523,0.7158224939931523
y234,1.2513879632520504e-13,2.4125737326877376e-11
y235,0.5213746154423781,0.5165729093553337
y236,0.7015031942363539,0.7015031942363539
y237,0.25160473630137814,0.9024235111812049
y238,0.6920970457827109,0.6920970457827109
y239,1.559455324462474e-07,1.9972985770740816e-07
y240,0.7644900610263565,0.6998246575654057
y241,0.025264282446324247,0.10623418173379537
y242,0.33404054552847184,0.2445343280956394
y243,0.9325503097549118,0.9325503097549118
y244,3.4392590554032436e-08,4.0785403498070217e-07
y245,0.7513545211954409,0.022271271542515743
y246,0.9999999999999929,0.9999999999999929
y247,0.36824201840691473,0.29995900445427487
y248,0.7656879301070523,0.7656879301070523
y249,0.9898193941512807,0.9898193941512807
y250,1.3419887549479542e-05,0.00025071340357248084
y251,0.515902507664017,0.515902507664017
y252,0.47677186469387167,0.47677186469387167
y253,0.23577306978258195,0.5724978311591564
y254,2.924869363170209e-06,0.004561328683720791
y255,0.006896449235077712,0.006896449235077712
y256,0.15587742345493938,0.15587742345493938
y257,0.9999999999999694,0.9999999999999694
y258,0.0010590658666153995,0.00023282174698663346
y259,0.0001979492313923318,0.0004643253950891879
y260,0.006896449235075579,0.006896449235075579
y261,0.006896449235076066,0.006896449235076066
y262,0.008669073254999606,0.015569609082317646
y263,0.31251071784363976,0.8676477822698685
y264,0.8876535054803514,0.8876535054803514
y265,5.329940178738545e-103,0.007391951941401187
y266,0.009227787073027943,0.024419092910047433
y267,0.037755530142818364,0.09604958376270088
y268,1.6455465403825362e-115,0.0010688789125524098
y269,0.07868768564781262,0.43983337034550263
y270,0.0006311981939601132,0.0033393895775641227
y271,0.20781077055237898,0.3506980570150894
y272,0.9356330403090188,0.9356330403090188
y273,0.8946428315520423,0.19153724374672274
y274,0.8578135961441555,0.8421378658967105
y275,0.41016406705483566,0.41016406705483566
y276,0.492719385420834,0.6012230682850771
y277,0.21067465607942037,0.2505651784729246
y278,0.05281531260099734,0.05281531260099734
y279,0.20170748565301497,0.49089578249501953
y280,0.046016279253892726,0.046016279253892726
y281,0.6583593916362549,0.307487738145376
y282,0.24224648581418318,0.24224648581418318
y283,0.9999999999999817,0.8217598689533765
y284,0.024731527198858145,0.11243747295709033
y285,0.9999999999999997,0.9999999999999997
y286,0.02890758761822899,0.02890758761822899
y287,0.8073355009532981,0.31193111095004356
y288,0.9999999999999416,0.9999999999999416
y289,0.7323443310249091,0.7323443310249091
y290,0.774700919836695,0.1409123227613653
y291,0.7730045394693665,0.2021985822244839
y292,0.9854635265792815,0.9854635265792815
y293,0.9834555645198135,0.9931138070894155
y294,0.5598782283509138,0.5598782283509138
y295,0.18009712852290272,0.20308564136720128
y296,0.3405492698431342,0.7405239906368113
y297,0.7761723555062374,0.6696384060113216
y298,0.7748840471879055,0.529982205137015
y299,0.7041377370124495,0.31363155048198876
y300,0.9999999999999736,0.6697541839163872
y301,0.7105470043991757,0.7105470043991757
y302,0.9999999999999414,0.9999999999999414
y303,0.09077885225999792,0.3439512141518708
y304,0.760268368615615,0.760268368615615
y305,0.7552568158202722,0.33082520647766017
y306,0.674085793828971,0.22834606763722487
y307,0.9999999999999721,0.9999999999999721
y308,0.00039065144860177465,0.0009998986455981877
y309,0.7306262805456862,0.5776046987319179
y310,2.559044776821066e-06,8.635811930577433e-05
y311,3.656945890840948e-05,3.656945890840948e-05
y312,0.04651997799260702,0.17392128606955873
y313,0.9276150481432528,0.9276150481432528
y314,0.02954239762131932,0.02775756040476091
y315,0.7118980448337806,0.7118980448337806
y316,0.5831306153384046,0.6874105291350215
y317,0.7149416351188839,0.7149416351188839
y318,0.0001566043508727353,0.001478158553523851
y319,0.6015132764683488,0.6015132764683488
y320,0.016715684269448146,0.016715684269448146
y321,0.8053651618396833,0.8053651618396833
y322,0.9999999999999638,0.9999999999999638
y323,0.024774388394386386,0.06852167418499097
y324,0.99999999999995,0.99999999999995
y325,0.0029749740030562016,0.007020398812276974
y326,0.7618726022035542,0.47469576802826197
y327,0.00010528295444924517,0.0003507089613286909
y328,0.3008408133221877,0.7176150889248063
y329,8.630534431143283e-06,5.041937488990612e-05
y330,0.8406244749554542,0.8406244749554542
y331,3.606045711084314e-05,0.0001195384816702428
y332,0.45856215122258437,0.45856215122258437
y333,0.8015983729615556,0.8015983729615556
y334,0.16293697341050037,0.37001782170672315
y335,0.5859718945993998,0.5859718945993998
y336,0.7981009726142442,0.4936335937241133
y337,0.8025899479116947,0.8025899479116947
y338,0.042205239212580264,0.042205239212580264
y339,0.8218548223223301,0.8218548223223301
y340,0.05225163575427253,0.11142122965419361
y341,0.730598386051492,0.5339609472168627
y342,0.8375466539241645,0.8375466539241645
y343,0.9999999999999526,0.9999999999999526
y344,0.9648450346116337,0.9648450346116337
y345,0.7420624835903405,0.7420624835903405
y346,0.797556180383192,0.7354324704009243
y347,0.9999999999999882,0.9999999999999882
y348,0.4420861354948292,0.4420861354948292
y349,0.8033919043509591,0.8033919043509591
y350,0.00689644923507746,0.00689644923507746
y351,0.8545538726319711,0.8545538726319711
y352,0.43589797223637006,0.43589797223637006
y353,0.7906408108104126,0.5368445930537249
y354,0.7766772359954797,0.7766772359954797
y355,0.951681511605275,0.951681511605275
y356,0.7516370865454444,0.7516370865454444
y357,0.6295873494609583,0.4877440757560332
y358,0.712908107569697,0.622245432312686
y359,0.006896449235076222,0.006896449235076222
y360,0.013029780456804745,0.013029780456804745
y361,0.9999999999999588,0.9999999999999588
y362,1.85978019244062e-12,2.2525788125104014e-11
y363,6.499600816130889e-134,1.0945314517666048e-07
y364,0.02645901549976657,0.02645901549976657
y365,0.1126030858549726,0.1126030858549726
y366,0.8690998001297447,0.8690998001297447
y367,1.8645914707836194e-124,3.4363212891836995e-06
y368,0.010748756459794668,0.012289735055878973
y369,0.11267542139331883,0.2400213940442338
y370,1.3967605216766257e-128,6.247816305190593e-06
y371,0.9999999999999427,0.9999999999999427
y372,0.7776238661317544,0.7776238661317544
y373,1.0453894353870128e-131,4.335754662350838e-07
y374,0.9999999999999387,0.9999999999999387
y375,0.7768828831015673,0.7768828831015673
y376,3.197012089355164e-131,2.7218585529276847e-07
y377,0.9999999999999996,0.9999999999999996
y378,0.025226662717589388,0.025226662717589388
y379,6.984608364110637e-136,4.737412823909848e-09
y380,6.597370574316851e-138,3.6286852538650216e-10
y381,0.22057690835785276,0.20899909610440684
y382,0.9384977892002584,0.9384977892002584
y383,0.006896449235077067,0.006896449235077067
y384,0.011312343327303393,0.015625677739814395
y385,0.8468186581144022,0.8468186581144022
y386,9.486033860804817e-115,0.0004179813941548708
y387,0.999999999999923,0.999999999999923
y388,0.24224648581412989,0.24224648581412989
y389,0.0008118605437952987,0.0016898337202960795
y390,0.9999999999998663,0.9999999999998663
y391,0.2410328412200184,0.24043751268470157
y392,0.7980886467365134,0.7980886467365134
y393,0.07075555118558485,0.07887723333444926
y394,3.850956310378309e-09,7.421538933328158e-09
y395,0.01637828322219774,0.02196713930826276
y396,0.006969002522231518,0.0070275728006602796
y397,0.0005341999795247511,0.0006237897921004702
y398,0.6891967240100323,0.7383090244703072
y399,0.9703605079306219,0.9703605079306219
y400,0.0018563783725010486,0.0018898656721116197
y401,0.006896449235076755,0.006896449235076755
y402,0.3842824662771439,0.3842824662771439
y403,0.8585310921688061,0.8585310921688061
y404,0.006896449235076818,0.006896449235076818
y405,2.5344847497883113e-136,1.621275734260114e-07
y406,0.8577858418312485,0.8577858418312485
y407,4.4584881678248954e-135,1.221283589464034e-06
y408,0.4253345487110226,0.4253345487110226
y409,0.8598974448431667,0.722459404853155
y410,0.03072704858619391,0.06314971052790287
y411,0.8126997666226079,0.8126997666226079
y412,0.999999999999988,0.999999999999988
y413,0.9380709790559473,0.9380709790559473
y414,0.24224648581418481,0.24224648581418481
y415,1.4631942973597898e-07,7.838803753754918e-07
y416,0.999999999999995,0.999999999999995
y417,0.8787386465607638,0.8436576173743038
y418,0.8781353790598289,0.8390152846552181
y419,0.8774023460029492,0.8333939963962491
y420,0.8266517358854312,0.750426583061395
y421,0.9999999999999917,0.9999999999999917
y422,0.7866812921160812,0.7866812921160812
y423,0.999999999999923,0.999999999999923
y424,0.811674883237217,0.811674883237217
y425,0.9999999999998657,0.9999999999998657
y426,0.9999999999999227,0.9999999999999227
y427,0.8099197104053815,0.8099197104053815
y428,0.999999999999923,0.999999999999923
y429,0.004445486855627143,0.007143651830859613
y430,0.09702662893122307,0.09452232665129057
y431,0.2388190343246158,0.2388190343246158
y432,8.162115785136487e-05,0.00011723418676666833
y433,0.8781870458356331,0.8781870458356331
y434,8.524655040697118e-140,1.0278927957165316e-09
y435,0.8774985995987905,0.8774985995987905
y436,0.8769767518131422,0.8769767518131422
y437,0.8057464868650674,0.8057464868650674
y438,0.9999999999998965,0.9999999999998965
y439,0.04128318219402618,0.05010737494139946
y440,0.9999999999998668,0.9999999999998668
y441,2.2566664097973353e-06,2.6340595099733716e-06
y442,0.016927504994460014,0.016927504994460014
y443,0.9999999999999967,0.9999999999999967
y444,0.889854702490711,0.889854702490711
y445,0.00689644923507673,0.00689644923507673
y446,0.042205239212579265,0.042205239212579265
y447,0.006896449235077472,0.006896449235077472
y448,0.00689644923507661,0.00689644923507661
y449,0.9999999999998659,0.9999999999998659
y450,0.4006804504204663,0.4006804504204663
y451,2.8231133810566317e-137,1.959605823216409e-09
y452,0.00689644923507746,0.00689644923507746
y453,0.8971264796187426,0.8971264796187426
y454,0.999999999999867,0.999999999999867
y455,0.02565414389953068,0.02565414389953068
y456,0.9999999999998687,0.9999999999998687
y457,0.024284832694724392,0.024284832694724392
y458,0.9999999999998687,0.9999999999998687
y459,0.9324364425422906,0.9324364425422906
y460,0.9999999999998662,0.9999999999998662
y461,0.09728169183588077,0.09871527539842294
y462,0.9538003235347219,0.9538003235347219
y463,0.953577824326252,0.953577824326252
y464,0.9533531619533824,0.9533531619533824
y465,0.9531263045672387,0.9531263045672387
y466,0.9528972196714226,0.9528972196714226
y467,0.9325862538232537,0.9325862538232537
y468,3.562175457073446e-137,4.1690952889291396e-10
y469,0.9319128520249387,0.9319128520249387
y470,6.266532717483319e-142,2.0064478967169652e-10
y471,3.08007100012875e-135,2.7141495964466195e-09
y472,0.931225799743424,0.931225799743424
y473,2.2183918882686952e-137,2.96277684957807e-09
y474,0.9305246757737353,0.9305246757737353
y475,8.584490872930325e-137,4.499835850234188e-10
y476,0.930169608619775,0.930169608619775
y477,0.9298108857212715,0.9298108857212715
y478,0.9294484502374627,0.9294484502374627
y479,0.9290822440757982,0.9290822440757982
y480,0.9287122079629037,0.9287122079629037
y481,0.9283382814085124,0.9283382814085124
y482,0.0073398620627960565,0.0073398620627960565
y483,0.9396245766484898,0.9396245766484898
y484,0.9393025422438694,0.9393025422438694
y485,0.9389770445995793,0.9389770445995793
y486,0.9386480273649085,0.9386480273649085
y487,0.9383154330205107,0.9383154330205107
y488,0.9379792027275606,0.9379792027275606
y489,0.007290206109767761,0.007290206109767761
y490,0.9498188984320014,0.9498188984320014
y491,0.9495406008935499,0.9495406008935499
y492,0.9492591890787416,0.9492591890787416
y493,0.9489746102023746,0.9489746102023746
y494,0.9486868103606666,0.9486868103606666
y495,0.9483957343472686,0.9483957343472686
y496,0.9481013257394623,0.9481013257394623
y497,0.9478035267388177,0.9478035267388177
y498,0.9475022782435314,0.9475022782435314
y499,0.9471975197667408,0.9471975197667408
y500,0.9468891893876249,0.9468891893876249
y501,0.9465772236881531,0.9465772236881531
y502,0.9462615577803277,0.9462615577803277
y503,0.9459421251628006,0.9459421251628006
y504,0.9456188577858663,0.9456188577858663
y505,0.9452916859126237,0.9452916859126237
y506,0.9449605380933779,0.9449605380933779
y507,0.9446253411174441,0.9446253411174441
y508,0.007858828789207187,0.007858828789207187
y509,0.007480026070892958,0.007480026070892958
y510,0.007113177937068301,0.007113177937068301
y511,0.985800470467971,0.985800470467971
y512,0.9857111258936009,0.9857111258936009
y513,0.9856206442629467,0.9856206442629467
y514,0.006896449235045956,0.006896449235045956
y515,9.955640259400169e-147,1.4360362487253777e-10
y516,1.7645122523752485e-147,1.035573714652951e-10
y517,7.459184384174198e-145,3.1063188750067774e-10
y518,2.0275421899556078e-112,4.0742243910879245e-06
y519,4.401026131606068e-146,2.6912796142424267e-10
y520,1.905282177824718e-145,1.2635639890901774e-10
y521,8.518162004226382e-149,4.5954322989028995e-11
y522,4.740275362344053e-149,1.9778351251570116e-11
y523,4.48394455240659e-102,8.491272711422806e-07
y524,7.472473050069108e-21,0.05844823358568029
y525,4.567441928192186e-72,0.020262387949457058
y526,5.741250907323353e-125,6.7147700983395255e-09
y527,9.236843741259525e-139,7.236150391054694e-11
y528,2.946983203980841e-143,2.939623374708337e-10
y529,2.71828541444598e-140,1.195804901531356e-10
y530,7.841184595326684e-149,6.673262752966619e-12
y531,8.681199681572998e-149,1.6175816303786623e-10
y532,0.13341547733052353,0.322955949922794
y533,1.4348205439675086e-125,1.901309612803395e-07
y534,6.066402936658084e-132,2.4326565556991516e-08
y535,1.0326754725738908e-142,1.85954137838798e-10
y536,4.375776735201852e-149,2.1786973455074575e-11
y537,3.8489754722693683e-57,0.003720002321892243
y538,2.09452722661529e-77,0.0017979759932080697
y539,1.0483567376341541e-65,0.1609949169885761
y540,1.7487223543608062e-94,0.00047222865051791476
y541,1.3090685548480944e-138,5.045172979614953e-08
y542,5.296708538977846e-143,1.404425967838435e-09
y543,1.5910531138293178e-136,1.555488553086135e-08
y544,4.102445173380614e-145,3.741564156970182e-10
y545,3.9946104382186886e-145,4.4102866261349307e-10
y546,5.8212309081084186e-09,0.993199417741605
y547,1.9392482091515267e-137,2.0232376233095953e-10
y548,6.638784211479826e-126,8.812014302450727e-09
y549,1.4690159965138367e-141,2.436540915966149e-09
y550,1.0028193721018992e-88,1.0951064418858986e-05
y551,2.7165783409990955e-146,3.2560470061276024e-10
y552,1.58393081721053e-143,8.272195602551364e-10
y553,3.5793009079220716e-136,7.94074812962347e-09
y554,1.0448645824781395e-147,1.5727659699963164e-10
y555,0.00018885793357113922,0.3643884830886036
y556,6.903758733670785e-138,1.1935301521271822e-09
y557,6.309705724287861e-74,0.04607193942429449
y558,4.475840318132658e-135,2.9734913348829065e-09
y559,1.2097259887723195e-146,5.03777244581945e-11
y560,1.1862291111445147e-88,0.0007315459389677111
y561,4.8313470850286836e-129,1.126878222845699e-06
y562,1.4416366174961328e-140,8.808734727053887e-10
y563,2.380076305971578e-45,0.5871796175854946
y564,1.083911994663538e-142,1.0177884428327678e-11
y565,2.4976649905983927e-142,1.9410008152079778e-11
y566,1.3555995700349156e-148,1.0078866295209305e-10
y567,1.9547474791740196e-109,5.542895206666056e-05
y568,6.624393316721345e-147,8.612663134623062e-10
y569,1.0744727691788256e-148,8.4831601356316e-11
y570,4.116628037618437e-123,1.0149527891326773e-07
y571,2.8432971084615195e-96,0.00048815862964935575
y572,1.328278404076325e-146,5.925624449868453e-11
y573,4.833664561248431e-148,6.247037506178243e-11
y574,2.3102892228573397e-142,4.623670877144769e-11
y575,4.454370425726049e-143,8.233663271269523e-10
y576,4.4230581647342136e-145,4.717091192625094e-10
y577,5.396616961416171e-136,3.445819457281277e-10
y578,2.478907104132875e-146,1.0523406321097266e-10
y579,6.418128886412227e-147,3.013157815376861e-10
y580,2.246517259053047e-146,1.0074979556347805e-10
y581,4.968607947709835e-148,8.848839647404997e-11
y582,2.34888428519185e-149,3.391050555886154e-11
y583,7.350769484645232e-126,1.4016354878917615e-08
y584,2.1792697855254335e-146,1.6711260783686785e-10
y585,2.6129680216847285e-96,2.6289136200956717e-05
y586,2.3730746036371114e-51,0.01329885382885934
y587,4.579576382565447e-142,2.756856568274613e-09
y588,1.640850135659113e-140,1.8531731786267547e-09
y589,7.107879773329604e-150,7.562497145830227e-11
y590,1.7974546951346462e-104,2.820215789858384e-06
y591,1.2462126134757876e-147,1.1205055837798136e-10
y592,2.0641318684718307e-143,1.0993213329134736e-09
y593,3.209290846692585e-75,0.004405867891248171
y594,8.45299003124946e-136,4.99489303077736e-09
y595,1.2076948528614388e-137,1.1585665886149616e-10
y596,2.6543304061214263e-76,7.330472856613707e-05
y597,5.3032263857974106e-139,1.160231951723215e-09
y598,2.506218842308192e-147,5.268807036167017e-11
y599,1.0226415259037668e-138,1.248772477879835e-08
y600,4.090396433596438e-144,8.587109357732327e-10
y601,3.508731147047879e-124,4.3316156047649464e-11
y602,1.4356343999656282e-10,0.03292599917179845
y603,3.563966822008411e-136,1.3383817240757446e-10
y604,4.3613005346953116e-104,1.683223246075477e-06
y605,4.893330518738819e-136,4.336237068917049e-09
y606,1.0328679953310846e-137,8.755986440703603e-10
y607,1.824781205283787e-98,0.00014163501554377087
y608,7.337064963807714e-149,8.763028117078374e-11
y609,5.789271190683259e-148,5.033121184117069e-11
y610,2.4695652577413975e-120,1.656298268238643e-08
y611,0.6014618566895834,0.6014618566895834
y612,4.1917360589095145e-94,6.279201441205889e-06
y613,8.16796312303504e-148,2.207520635264111e-11
y614,4.8262339007084005e-106,2.4689901895215422e-05
y615,7.346901757501676e-147,2.1135111550455309e-10
y616,3.039886679096109e-147,6.731665530335791e-11
